task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
94	f1/9ec0c9	2969299	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (rnaspades.format_header.transcript.6)	COMPLETED	0	2023-10-09 21:49:16.913	2m 53s	2m 52s	975.1%	2.2 GB	34.9 GB	293.6 GB	378.2 MB
95	93/e0bd3f	2992501	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (rnaspades.format_header.transcript.7)	COMPLETED	0	2023-10-09 21:52:09.878	2m 58s	2m 57s	835.9%	2.2 GB	35 GB	278.7 GB	366 MB
96	0c/310665	3016136	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (rnaspades.format_header.transcript.8)	COMPLETED	0	2023-10-09 21:55:08.188	2m 25s	2m 24s	722.0%	2.2 GB	5 GB	197.8 GB	349.5 MB
97	e9/e42dc2	3032029	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (rnaspades.format_header.transcript.9)	COMPLETED	0	2023-10-09 21:57:33.301	1m 17s	1m 16s	532.8%	2 GB	4.7 GB	70 GB	311.2 MB
98	b2/4f042f	3039480	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (rnaspades.format_header.transcript.10)	COMPLETED	0	2023-10-09 21:58:50.585	1m 18s	1m 18s	484.4%	1.6 GB	35 GB	65.7 GB	327.1 MB
99	ac/a6891f	3046201	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (rnaspades.format_header.transcript.11)	COMPLETED	0	2023-10-09 22:00:08.840	58.3s	57s	349.2%	598.1 MB	2 GB	29.1 GB	327.4 MB
100	e9/ca9fbe	3051301	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (rnaspades.format_header.transcript.12)	COMPLETED	0	2023-10-09 22:01:07.136	52.8s	51s	214.5%	562.9 MB	2 GB	8.6 GB	340.9 MB
101	80/e9cf47	3054628	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (rnaspades.format_header.transcript.13)	COMPLETED	0	2023-10-09 22:01:59.904	55s	54s	201.2%	724.1 MB	34.9 GB	7.5 GB	364.7 MB
102	3a/7e4a94	3058299	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (rnaspades.format_header.transcript.14)	COMPLETED	0	2023-10-09 22:02:54.958	57.3s	56s	170.8%	729.1 MB	35 GB	3.6 GB	383.6 MB
103	c1/3e8a47	3062872	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (rnaspades.format_header.transcript.15)	COMPLETED	0	2023-10-09 22:03:52.224	1m 1s	1m	166.4%	830.2 MB	1.8 GB	4.5 GB	402.5 MB
104	d9/5a4fea	3066630	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (rnaspades.format_header.transcript.16)	COMPLETED	0	2023-10-09 22:04:53.085	1m 6s	1m 5s	201.3%	868.2 MB	1.8 GB	13.6 GB	421.7 MB
105	24/b8488e	3071789	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (rnaspades.format_header.transcript.17)	COMPLETED	0	2023-10-09 22:05:59.457	29.6s	29s	252.6%	426.8 MB	1.8 GB	5.6 GB	218.7 MB
108	44/b9b414	3074713	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:FAA_CAT (rnaspades.prokka)	COMPLETED	0	2023-10-09 22:06:29.124	2.6s	1s	188.4%	6.3 MB	241.7 MB	39 MB	28.9 MB
